Record ID,Article Title,Summary,Source Name,Source Domain,Canonical URL,Published At,Author,Categories,Event Cluster ID,Source URL
news:c9f232e078296cae,Skild AI Taps NVIDIA Physical AI to Teach Robots New Tasks From a Single Video,"Manufacturing floors, warehouses and production lines rarely stay fixed — tasks change, layouts shift and new products arrive, and most robots can’t keep up without significant reprogramming. Skild AI’s new S1 robot foundation model helps address this, designed to learn previously unseen, long-horizon tasks from a single video demonstration. The model, launched last week, uses [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/skild-ai-s1-physical-ai,2026-09-10T16:30:35Z,Sasa Docca,AI Models | Robotics | AI Hardware | Companies,cluster:ev-259,https://blogs.nvidia.com/blog/skild-ai-s1-physical-ai/
news:7aa7a69d87831164,Physical AI Takes the Wheel: How the World’s Robotaxi Leaders Are Building With NVIDIA Technologies,"The global robotaxi market — physical AI’s first commercial breakthrough — is projected to reach $400 billion by 2035, with over 6 million commercial vehicles in operation as driverless fleets are already moving people through some of the world’s busiest and most complex streets. Deploying a driverless vehicle is one challenge. Scaling a fleet is [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/robotaxi-leaders-full-stack-open-platform,2026-09-10T16:00:04Z,Ali Kani,AI Hardware | Companies,cluster:ev-260,https://blogs.nvidia.com/blog/robotaxi-leaders-full-stack-open-platform/
news:5d4dbf4036136664,d-Matrix Adopts NVIDIA NVLink Fusion for Rack-Scale XPU Deployment,"AI inference chipmaker d-Matrix today announced it will use NVLink Fusion to connect its next-generation Raptor XPUs to NVIDIA’s AI infrastructure platform — joining a growing roster of ecosystem partners. By connecting Raptor to NVIDIA NVLink scale-up and Spectrum-X scale-out networking, the NVIDIA MGX rack architecture and the broader NVIDIA AI platform, NVLink Fusion gives [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/d-matrix-nvlink-fusion,2026-09-10T13:00:21Z,Jesse Clayton,AI Hardware | Research | Companies,cluster:ev-261,https://blogs.nvidia.com/blog/d-matrix-nvlink-fusion/
news:62d8d2e9ed3a2833,Boots on the Ground: ‘WARDOGS’ Goes All Out on GeForce NOW at Early-Access Launch,"Gear up: The latest PC games and major updates are ready to play on GeForce NOW this week. WARDOGS drops onto the cloud at early-access launch, alongside the Valheim 1.0 Deep North update and Bus Simulator 27 — part of nine new titles joining the cloud. The newest PC releases can demand serious hardware, storage [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/geforce-now-thursday-wardogs,2026-09-10T13:00:18Z,GeForce NOW Community,General AI,cluster:ev-262,https://blogs.nvidia.com/blog/geforce-now-thursday-wardogs/
news:bcd233b8a28d7c92,"NVIDIA Brings Real-Time AI to Broadcast, Sports and Global Streaming at IBC","At the IBC conference, running Sept. 11-14 in Amsterdam, the creative, technology and business communities are coming together to turn ideas into action and discuss innovations across the media and entertainment industries. More than 44,000 attendees from 170+ countries are gathering to explore 1,300+ exhibitions in 14+ halls and outdoor spaces, with over 600 speakers [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/ibc-news-2026,2026-09-09T16:00:42Z,NVIDIA Writers,AI Hardware | Companies,cluster:ev-263,https://blogs.nvidia.com/blog/ibc-news-2026/
news:c5fea2be4f2543bc,Sparks Fly: NVIDIA Accelerates Local AI at IFA 2026,"Frontier intelligence is going local. At IFA 2026, NVIDIA, Microsoft and its partners are teaming up to provide faster inference and new tools that make agents easier to set up and run locally on NVIDIA hardware. New compact NVIDIA RTX Spark Windows PCs are also coming in October to give AI enthusiasts, developers and creators [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/local-ai-ifa-next-gen-agents-nv-pair-rtx-spark,2026-09-03T16:00:59Z,Gerardo Delgado,AI Hardware | Companies,cluster:ev-264,https://blogs.nvidia.com/blog/local-ai-ifa-next-gen-agents-nv-pair-rtx-spark/
news:364c97f214422239,‘NBA 2K27’ With NVIDIA DLSS 5 Leads 28 New Games Coming to GeForce NOW,"September is here with 28 more games streaming on GeForce NOW this month, led by a slam dunk: NBA 2K27 with the NVIDIA DLSS 5 3D-Guided Neural Rendering feature. Through NVIDIA’s close collaboration with Visual Concepts and 2K, DLSS 5 brings a new level of lifelike lighting and material detail to the court — tuned [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/geforce-now-thursday-september-2026-games-list,2026-09-03T13:00:35Z,GeForce NOW Community,AI Hardware | Companies,cluster:ev-265,https://blogs.nvidia.com/blog/geforce-now-thursday-september-2026-games-list/
news:92640b734a56d56c,NVIDIA to Acquire Hugging Face,"I’m excited to announce that NVIDIA has agreed to acquire Hugging Face for $12,930,300,000. Together, we will scale Hugging Face’s platform, strengthen its infrastructure and expand access to AI for developers and institutions worldwide. Over the past decade, Clem, Julien, Thomas and the team at Hugging Face have built something remarkable: a vibrant home for [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/nvidia-to-acquire-hugging-face,2026-09-03T11:56:49Z,Jensen Huang,AI Hardware | Companies,cluster:ev-266,https://blogs.nvidia.com/blog/nvidia-to-acquire-hugging-face/
news:e698148a3f7fc433,NVIDIA and CrowdStrike Strengthen Agentic Cybersecurity Frontier,"“We’re at an inflection point in cybersecurity,” Jensen Huang told a sold-out crowd at CrowdStrike’s Fal.Con 2026 in Las Vegas Tuesday. Attacks are now automated. Defense has to be, too. The NVIDIA founder and CEO joined CrowdStrike CEO and founder George Kurtz to announce CrowdStrike SafeMind, its agentic cybersecurity system developed by the CrowdStrike Cyber [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/nvidia-crowdstrike-fal-con-2026,2026-09-01T21:19:20Z,Brian Caulfield,AI Hardware | Companies,cluster:ev-267,https://blogs.nvidia.com/blog/nvidia-crowdstrike-fal-con-2026/
news:0b6ec4660b970cac,GeForce NOW Gives Gamers More Ways to Play at Gamescom 2026,"NVIDIA’s Gamescom announcements are revealing what’s next for GeForce NOW, with new ways to play, more supported devices and platforms, and even more big PC games headed to the cloud. New NVIDIA DLSS 4.5 technology controls give members more ways to fine-tune gameplay, while expanded support for new Steam devices, GOG single sign-on, Firefox browser [&#8230;]",NVIDIA AI Blog,blogs.nvidia.com,https://blogs.nvidia.com/blog/geforce-now-thursday-gamescom-2026,2026-08-27T13:00:33Z,GeForce NOW Community,AI Hardware | Companies,cluster:ev-268,https://blogs.nvidia.com/blog/geforce-now-thursday-gamescom-2026/
news:c6ae3beb79b8ee8b,Improving HCLS AI reasoning with open-source agent skills,"AI agents on foundation models often misapply healthcare and life sciences decision frameworks, citing the right guideline but applying it incorrectly. This post shares 38 open-source agent skills across 11 HCLS domains that close this gap, with installation steps, three worked use cases, and a 410-prompt evaluation showing a 70-86% win rate.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/improving-hcls-ai-reasoning-with-open-source-agent-skills,2026-09-16T19:00:00Z,Michael Hsieh,Generative AI | Agents,cluster:ev-269,https://aws.amazon.com/blogs/machine-learning/improving-hcls-ai-reasoning-with-open-source-agent-skills/
news:323f63404b35313d,Fault tolerant distributed training on Amazon EKS using NVRx,"Integrate NVIDIA Resiliency Extension (NVRx) into PyTorch FSDP training on Amazon EKS to overlap checkpoint I/O with training and recover from GPU faults in seconds. This post covers async checkpointing, in-process restart, and ft_launcher in-job restart, with H100 benchmarks at 2 to 8 nodes showing 99%+ training efficiency and second-scale recovery.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/fault-tolerant-distributed-training-on-amazon-eks-using-nvrx,2026-09-16T18:59:25Z,Aravind Neelakantan,AI Hardware | Developer Tools | Companies,cluster:ev-270,https://aws.amazon.com/blogs/machine-learning/fault-tolerant-distributed-training-on-amazon-eks-using-nvrx/
news:00b756f2cca2320b,Optimizing agent system prompts with Amazon Bedrock AgentCore,"AgentCore optimization turns production traces into proposed configuration changes, then validates them before promotion. This technical companion to the launch post explains how the system prompt optimizer's reflector engine works and shares benchmark results for the Single Agent and Sub-Agent Reflectors.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/optimizing-agent-system-prompts-with-amazon-bedrock-agentcore,2026-09-16T15:47:39Z,Han Ding,Generative AI | Agents | Research | Companies,cluster:ev-271,https://aws.amazon.com/blogs/machine-learning/optimizing-agent-system-prompts-with-amazon-bedrock-agentcore/
news:3a256cb3cf2344c6,Build a serverless PII redaction pipeline with Amazon Bedrock Data Automation,"Learn how to automate end-to-end PII detection and redaction from scanned documents at scale using Amazon Bedrock Data Automation with a custom blueprint, AWS Step Functions, and AWS Lambda. A custom blueprint redacts sensitive fields with field-level precision, and a token matching quality check raises recall across degraded and handwritten documents.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/build-a-serverless-pii-redaction-pipeline-with-amazon-bedrock-data-automation,2026-09-16T15:17:37Z,Samantha Stuart,Companies,cluster:ev-272,https://aws.amazon.com/blogs/machine-learning/build-a-serverless-pii-redaction-pipeline-with-amazon-bedrock-data-automation/
news:a0a76519ad261018,Optimizing cost and latency with Amazon Bedrock prompt caching,"Prompt caching in Amazon Bedrock can cut input token costs by up to 90% when you repeatedly send the same context to foundation models. This post walks through six practical prompt caching scenarios using the Converse API: message content, system prompt, tool definition, mixed TTL, tenant isolation, and LangChain integration.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/optimizing-cost-and-latency-with-amazon-bedrock-prompt-caching,2026-09-15T16:18:19Z,Daniel Abib,Generative AI | Developer Tools | Companies,cluster:ev-273,https://aws.amazon.com/blogs/machine-learning/optimizing-cost-and-latency-with-amazon-bedrock-prompt-caching/
news:f1ed3e7ffd0fcbf1,Build an AI-powered product tagging system with Amazon SageMaker serverless model customization,"Manually tagging thousands of catalog products is slow and inconsistent. This walkthrough shows how to customize Qwen3-8B with supervised fine-tuning (SFT) and reinforcement learning with verifiable rewards (RLVR) on Amazon SageMaker serverless model customization, then deploy it for asynchronous inference to build a cost-efficient product tagging system.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/build-an-ai-powered-product-tagging-system-with-amazon-sagemaker-serverless-model-customization,2026-09-15T16:11:36Z,Linpo Guo,AI Models | Generative AI | Companies,cluster:ev-274,https://aws.amazon.com/blogs/machine-learning/build-an-ai-powered-product-tagging-system-with-amazon-sagemaker-serverless-model-customization/
news:d3d379a848ac4d34,Announcing instance preference lists for Amazon SageMaker AI training jobs,"Amazon SageMaker AI now offers instance preference lists for training and processing jobs. Specify an ordered list of up to five instance types, and SageMaker AI automatically launches on the first type with available capacity, eliminating manual retry loops and capacity-watching scripts.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/announcing-instance-preference-lists-for-amazon-sagemaker-ai-training-jobs,2026-09-15T16:01:47Z,Kanwaljit Khurmi,Companies,cluster:ev-275,https://aws.amazon.com/blogs/machine-learning/announcing-instance-preference-lists-for-amazon-sagemaker-ai-training-jobs/
news:d1c93a9a4173c0b2,Abnormal AI: Amazon Bedrock AgentCore for agentic email security at scale,"Learn how Abnormal AI deployed Amazon Bedrock AgentCore Code Interpreter as an ephemeral compute scratch pad for the agents behind its real-time email threat detection at billion-message scale, plus the sandbox design decisions and practical lessons for builders deploying Code Interpreter in production.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/abnormal-ai-amazon-bedrock-agentcore-for-agentic-email-security-at-scale,2026-09-14T21:22:45Z,Aswin Vasudevan,Companies | Policy & Security,cluster:ev-276,https://aws.amazon.com/blogs/machine-learning/abnormal-ai-amazon-bedrock-agentcore-for-agentic-email-security-at-scale/
news:e4887ae13cdf3e0d,Manage end-user OAuth consent for AI agents with Amazon Bedrock AgentCore,"Amazon Bedrock AgentCore Identity now offers a Consent portal, a managed web experience and session binding endpoint for AgentCore Gateway. This post walks through provisioning a portal, configuring GitHub and Slack authorization code grant targets, and the end-user consent flow, and shows how to review activity in AWS CloudTrail.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/manage-end-user-oauth-consent-for-ai-agents-with-amazon-bedrock-agentcore,2026-09-14T20:35:45Z,Swara Gandhi,Companies,cluster:ev-277,https://aws.amazon.com/blogs/machine-learning/manage-end-user-oauth-consent-for-ai-agents-with-amazon-bedrock-agentcore/
news:fce2716ef9e8c465,How Ninth Wave built AI-powered open finance onboarding on Amazon Bedrock,"Learn how Ninth Wave built Compass, a multi-agent AI onboarding assistant on Amazon Bedrock AgentCore that validates bank APIs against Financial Data Exchange (FDX) standards, scores compliance, and compresses open finance onboarding from weeks to minutes while meeting SOC 2 and PCI DSS requirements.",AWS Machine Learning Blog,aws.amazon.com,https://aws.amazon.com/blogs/machine-learning/how-ninth-wave-built-ai-powered-open-finance-onboarding-on-amazon-bedrock,2026-09-14T15:58:57Z,Shawn Kelly,Agents | Companies,cluster:ev-278,https://aws.amazon.com/blogs/machine-learning/how-ninth-wave-built-ai-powered-open-finance-onboarding-on-amazon-bedrock/
